Python后台开发工程师,广州游爱网络技术有限公司,广州,1-1.5万/月,03-27,"['广州\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa003-27发布']",上市公司,500-1000人,网络游戏,"岗位职责：1.负责游戏后台,开发,优化及维护；2.sdk服务端的接入工作；3.渠道平台开发,维护。职位要求：1.熟悉python编程,2年或以上python游戏后台开发经验；2熟悉django,tornado,web.py等WEB框架；3.掌握前端技术包括html/javascript/css/jquery/ajax；4.熟悉linux系统环境；5.熟悉MYSQL,mongodb,redis等数据库操作,熟练手写sql语句。                                                        职能类别：游戏开发工程师                                        关键字：pythondjango                            微信分享"
软件测试工程师（C++、java、python）,北京天行汇通信息技术有限公司,北京,1-2万/月,03-27,"['北京\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,150-500人,"互联网/电子商务,通信/电信运营、增值服务",职位描述：1.根据项目说明、设计文档、使用说明书等，做好测试前的准备工作，保证产品测试工作的计划性与规范性；2.按照测试流程、计划以及对产品特性的把握，编写测试案例，确保测试目的的达成；3.根据测试计划及测试案例，执行测试，确保在软件发布前基本排除其缺陷；4.根据测试结果，与开发部门等反复沟通测试情况，修正测试中发现的缺陷，完善软件性能；5.整理测试文档，编写测试总结；6.完成测试相关工具的开发。任职资格：1.学历要求：-毕业于211或985院校、统招本科及以上学历。2.能力要求：-熟悉java、C/C++、Python其中一种语言，具备软件工程理论知识，精通软件测试理论及测试方法；-能够熟练书写测试脚本、测试用例，熟练使用各种测试工具；-熟悉Junit/gtest/unittest其中一种框架。3.优先考虑：-有团队管理经验者优先。                                                        职能类别：软件测试工程师系统测试                                        微信分享
Python工程师,云南蓝典科技股份有限公司,昆明-五华区,4-6千/月,03-27,"['昆明-五华区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)","岗位职责：1.负责数据抓取、抽取、以及数据清洗,去重等工作2.尽可能的应对反爬：封ip、封账号、验证码等3.负责制定爬取策略，以及部署实施4.维护并优化爬虫程序，保证爬虫程序稳定、高效；5.完成领导交代的其它开发工作。任职要求：1，1年以上爬虫领域工作经验2，熟悉Scrapy爬虫框架3，熟悉MySQL/MongoDB/Redis至少一种4，熟悉PhantomJS，Selenium等技术                                                        职能类别：软件工程师                                        关键字：python                            微信分享"
Python实训讲师,达内时代教育集团贵州分公司,贵阳,0.6-1万/月,03-27,"['贵阳\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa003-27发布']",上市公司,1000-5000人,"计算机服务(系统、数据服务、维修),教育/培训/院校",职位概要：依据中心教学目标，保障贯彻实施教学要求，反馈教学实施情况，培养技术达标的学员，完成中心项目部要求的日常教学工作，为所带班级教学工作正常运转、学员学习质量提供教学实施方面的保障。岗位职责：1．完成部门布置的教学工作要求；2．解决学员技术问题；3．反馈教学效果；4．按周分析周考情况，并根据周考情况辅导学员，提升学员成绩；5.对学员进行有针对性的串讲、辅导工作。任职要求：1.1年以上同岗位工作经验；2.具备计算机软件开发技术相关专业知识；3.熟悉Python技术方向；4.具备良好的人际交往能力、组织协调能力、沟通能力以及解决复杂问题的能力；5.具有优秀的团队领导能力，计划执行能力、责任心、事业心。                                                        职能类别：职业技术教师培训讲师                                        微信分享
python开发工程师（数据爬取）,上海卡方信息科技有限公司,杭州-滨江区,1-1.5万/月,03-27,"['杭州-滨江区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,少于50人,金融/投资/证券,岗位职责：1.负责公司数据源抓取需求，满足公司对多源数据采集要求；2.负责开发分布式爬虫框架，管理分布式爬虫服务器，开发任务调度引擎；3.设计爬虫策略和防屏蔽规则，解决封账号、封IP、验证码、JS加密等难点攻克；岗位要求：1.本科及以上学历，计算机相关专业，3年及以上工作经验；2.精通Python语言，至少3年Python相关的开发经验，有Java、C#、Go语言使用经验者优先；3.有Python分布式抓取系统的开发、架构经验，至少熟悉并使用过一种主流爬虫架构，如Scrapy、Gocolly、Webmagic等；4.熟悉前端页面技术，如html、js、ajax等；5.熟悉网页抓取原理及技术，能够总结分析不同网站，网页的结构特点及规律；6.熟悉反爬策略的应对，能够解决封账号、封IP、验证码、JS加密等问题；7.有海量数据爬取、解析、清洗、存储相关项目经验；8.熟悉Linux系统环境；9.熟悉Mysql、Redis、MongoDB等数据库，有过数据库调优和海量数据存储经验者优先。                                                        职能类别：Python开发工程师                                        微信分享
PHP/Python开发工程师,上海锐岢网络科技有限公司北京分公司,北京-昌平区,1.1-2.2万/月,03-27,"['北京-昌平区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)","1.负责客户服务平台和应用软件的架构和前、后台开发；2.参与运营系统和工具的维护开发；3.与第三方平台的对接及API开发；4.保证代码的高品质和软件、服务的健壮性、易用性；5.与业务、运营积极沟通协作，对软件需求和流程优化等进行梳理。资格：1.全日制统招本科，计算机或EE专业；2.三年以上Rest服务和微服务设计和开发经验，熟练掌握面向对象开发3.以下语言中熟练至少两种：Python，PHP，Java, NodeJS，Golang；4.熟练使用关系型数据库如mysql,postgresql；5.熟练使用Linux（ubuntu，centos)及shell;6.熟悉常用设计模式；7.熟悉系统和应用安全8.出色的逻辑分析能力、创造性解决问题的能力，优秀的自我驱动及自我管理能力；有以下经验优先：1.Javascript经验2.系统日志、网络监控和报表、数据处理3.熟悉ORM等框架                                                        职能类别：软件工程师                                        关键字：API开发运营系统工具维护开发                            微信分享"
Python软件工程师,浙江乐檬信息技术有限公司,宁波,0.8-1.2万/月,03-27,"['宁波\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",岗位职责：1、Python应用开发，中间层API服务接口实现。2、如期完成计划开发任务。  任职要求：1、精通Python编程语言；掌握MySQL、PostgreSQL、SQLServer、Oracle其中一种关系数据库；  2、有三年以上软件开发工作经验（至少1年以上Python开发工作经验，有实际Python语言软件项目开发经验），能独立分析、解决技术难题；  3、数学、物理或计算机相关专业，通过本科（含）以上学历；通过大学英语CET-4，不借助工具能够直接阅读英技术档；4、211、985等重点大学本科学历 ，通过大学英语CET-6级的优秀应届生亦可。薪资待遇 ：  固定工资8K - 12K，工作满6个月参与月绩效考核、季度绩效考核，预期全年税前年收入12万-18万；有学习成长能者每年年收入涨幅10%以上。                                                        职能类别：软件工程师                                        关键字：软件工程师                            微信分享
python后台开发工程师,广州千骐动漫有限公司,广州-天河区,1.4-1.5万/月,03-27,"['广州-天河区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,150-500人,"影视/媒体/艺术/文化传播,网络游戏","岗位职责：1.负责游戏后台,开发,优化及维护；2.sdk服务端的接入工作；3.渠道平台开发,维护。职位要求：1.熟悉python编程,2年或以上python游戏后台开发经验；2熟悉django,tornado,web.py等WEB框架；3.掌握前端技术包括html/javascript/css/jquery/ajax；4.熟悉linux系统环境；5.熟悉MYSQL,mongodb,redis等数据库操作,熟练手写sql语句。                                                        职能类别：高级软件工程师                                        微信分享"
Python后端开发工程师,迪原创新（北京）科技有限公司,上海-杨浦区,1-1.5万/月,03-27,"['上海-杨浦区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa003-27发布\xa0\xa0', '\xa0\xa0英语熟练\xa0\xa0', '\xa0\xa0计算机科学与技术 计算机工程']",民营公司,150-500人,"计算机软件,互联网/电子商务",-寻找有经验的WEB应用程序后端开发人员，有意愿基于开源软件和研发流程自动化开发公司内部使用的Web应用系统；-与研发团队成员进行技术交流，互相促进技能的提升-您将密切参与前端到后端开发周期，包括设计实现和服务操作-我们是一个年轻有活力的外企团队，拥有轻松的氛围，nice的同事，顶尖的技术；如果你有担当，有梦想，并愿意为之努力，欢迎您的加入！任职要求：本科及以上学历，计算机相关专业；两年以上的工作经验及扎实的编程技能；熟悉至少一门后端语言，包括但不限于Python；熟悉运用Scrum工具；熟悉使用MySQL（或PostgreSQL）数据库；熟悉后端开发web应用程序的基础知识；熟悉操作系统原理，特别是Linux操作系统，并熟悉常用的Linux命令；熟悉Docker和Kubernetes等常用后端基础组件；了解python/Django框架作为优先考虑；英语读写要求熟练，能够口语交流                                                        职能类别：Java开发工程师Python开发工程师                                        关键字：python开发java软件开发软件工程师django                            微信分享
Python数据分析课程老师,美英港新留学,南京-秦淮区,1-1.5万/月,03-27,"['南京-秦淮区\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa003-27发布']",创业公司,50-150人,"教育/培训/院校,学术/科研",1.参与PBL(Problem-BasedLearning)教学方案设计，以数据分析项目为主轴，线上教授学生相关知识点，及指导学生进行项目操作；2.进行数据分析项目的统筹规划，准备金融/市场营销/商业分析/传媒/教育等方向的数据分析项目，完成数据准备.场景设计.参考解答准备等环节；3.负责对学员教学成果的追踪.学生作业问题解答，积极推动课程质量提升；4.配合完成公司其他工作，如示范项目报告准备等；对你的期望：1.研究生学历，数学.统计.计算机.金融工程等专业背景，Python熟练使用者优先考虑；2.具有快速学习能力，较强的逻辑分析能力，资料搜索能力和文字功底；3.你可以没有经验没有资源，但要能够在工作中挖开你的脑洞，分享独特的思路；                                                        职能类别：数据通信工程师                                        微信分享
C++/Python开发工程师,成都中亚通茂科技股份有限公司,成都,1.2-1.6万/月,03-27,"['成都\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa003-27发布']",上市公司,150-500人,"通信/电信/网络设备,电子技术/半导体/集成电路",岗位职责：1、负责和参与人工智能项目开发工作；2、对信号或语音处理算法进行开发；3、对深度学习模型进行开发。  任职要求：1、本科以上学历，1年以上开发经验；2、有信号或语音处理相关开发工作优先；3、有人工智能处理开发经验优先。福利待遇：1、入职即购买社保，可购买住房公积金；2、公司定期组织员工外出旅游活动等等。                                                        职能类别：软件工程师                                        微信分享
python爬虫开发工程师,崇研科技成都有限公司,成都-高新区,6-8千/月,03-27,"['成都-高新区\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa003-27发布\xa0\xa0', '\xa0\xa0信息与计算科学']",民营公司,50-150人,"计算机软件,航天/航空","基本薪酬：6-8k，缴纳社保和公积金，双休。工作内容 :1. 负责公司爬虫核心技术的研究、架构开发和维护升级;2. 网络爬虫架构设计、功能开发及更新优化;3. 网站登陆，网页信息抽取等核心算法的研究和更新优化;4. 负责大数据产品所需网站的信息抓取、解析、清洗等研发与优化工作;5. 负责和业务沟通抓取需求，满足业务的发展需要;6. 研究网站安全的新技术等;职位要求 :1. 大专以上学历，具有至少1-3年实际python爬虫开发、数据提取工作经验;2. 能够灵活使用scrapy框架和selenium等爬虫工具;3. 熟悉多进程、多线程的使用和理论知识;4. 熟悉MYSQL、MongoDB等数据库的常规使用;5. 熟悉HTTP、TCP等网络协议及数据抓包、分析;6. 设计爬虫策略和防屏蔽规则，解决封账号、封IP、验证码等难点;7. 实现数据的抓取及数据规则清洗工作,保证正确的入库数据;8. 对技术热衷，工作积极主动，沟通交流能力强，具有良好的团队合作精神;                                                        职能类别：软件工程师                                        关键字：python爬虫工程师                            微信分享"
Python开发工程师（华科国家数控中心联合）,武汉华中数控股份有限公司,武汉-洪山区,1-1.6万/月,03-27,"['武汉-洪山区\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa003-27发布']",上市公司,500-1000人,"仪器仪表/工业自动化,计算机软件",1.参与开发和维护后端Python服务框架；2.数据可视化框架的开发、维护。职位要求：    本科以上学历，有3年以上Python开发经验；精通Python，熟悉常用的开源库，熟练使用 Tornado/ Flask等常用开发框架；熟悉同步/异步等网络编程模型、多线程、协程等；具有在Linux操作系统上进行项目开发的经验；掌握Java或C++编程语言优先；具有一定 Web前端技能，熟悉 HTML/CSS/JS 等前端技术优先；了解Docker、Zookeeper、Kafka 等技术的优先有移动端开发经验者优先考虑；沟通能力良好，可以高效快速和多方反馈、跟进、解决问题。                                                        职能类别：软件工程师                                        微信分享
Python人工智能讲师,传智播客教育集团深圳分校,深圳-宝安区,2.5-3万/月,03-27,"['深圳-宝安区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,150-500人,教育/培训/院校,工作职责：1、负责人工智能+python课程产品的设计，提供成熟的技术解决方案2、负责人工智能+python项目、案例的研发与讲解3、负责人工智能+python实体班授课、在线班授课4、完成上级领导交办的工作任务任职要求：1、5年以上人工智能相关工作经验，有丰富的项目实战经验2、熟悉python编程，能基本使用其他一种或多种语言编程，如：Java/C/C++/NPL3、熟悉常用机器学习、深度学习算法，如：决策树、逻辑回归、贝叶斯、降维，聚类，人工神经网络（CNN，DBN， Autoencoder）等4、熟悉至少一种深度学习框架，如Tensorflow (Keras)、Theano、Caffe和PyTorch等5、熟悉python数据挖掘、数据分析流程，用户行为分析、用户画像、推荐系统、金融领域数据挖掘、分析6，口齿伶俐，善于交流，具备团队协作能力7、具有较强的学习能力、具备独立解决问题的能力、能够承受工作压力加分项：1、有基于大数据架构lambda推荐系统实战经验者优先2、有人工智能方面实战项目经验比如：声音、图像、推荐系统、聊天机器人、智能生活应用者优先3、人工智能讲师、硕士及以上学历者优先                                                        职能类别：机器学习工程师深度学习工程师                                        关键字：人工智能讲师机器学习                            微信分享
高新诚聘Python开发工程师,河南卡通卡电子科技有限公司,郑州-金水区,0.8-1万/月,03-27,"['郑州-金水区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,50-150人,"金融/投资/证券,互联网/电子商务",参与本公司决策支持系统的开发、升级与维护工作。该系统是公司为多家大型企事业单位开发的决策支持系统，具有策略拟制、行动筹划、方案推演、效能评估等功能。系统基于知识图谱、机器学习、博弈搜索、知识推理、行为分析、异常检测等技术，运用Python、C、C++、C#等编程语言进行开发，运行于CUDA、OpenCL、stream高性能并行计算平台架构中，并通相关安全机制确保并行计算安全和用户隐私数据安全。本系统一方面根据企事业单位行业（专业）的发展为用户不断完善其知识图谱，另一方面将本行业知识图谱与相关行业（专业）知识图谱进行关联，有效扩展其数据内容和数据结构。本系统还不断完善人工智能相关算法和计算平台，为用户提供高效、精准的决策支持服务，其发展提供智力支撑。最后本系统还不断引入最新的安全机制，在高效服务的同时，确保用户数据的绝对安全。任职要求:1、专科及以上学历，精通Python，熟悉C、C#/C++等编程语言，有2年以上开发经验。2、熟悉Windows、Linux开发环境，具有Windows、Linux操作系统下的软件开发经验，有丰富的数据结构和算法知识；3、了解tcp/ip协议，熟悉网络编程，具备数据库设计与联合开发能力；4、熟练搭建并使用Python框架caffe、keras、tensorflow、scikit-learn、cognitive toolkit中的两种或两种以上；5、熟悉Python的常用开源库，熟悉分布式高性能计算环境及应用，了解机器学习/数据挖掘/自然语言处理/图像处理等相关理论知识；6、具备良好的代码写作习惯，具有规范化，要求结构清晰，逻辑性强;7、有机器学习算法编程，或智能管理系统、信息安全系统等类似系统开发经验者优先；岗位职责：1、参与项目需求分析与设计，并负责核心模块的开发和接口规范制定; 2、完成相关模块的集成、部署、修改、重构与调优；3、根据要求编写相关的技术文档，撰写功能模块的设计说明书、开发说明书、测试与部署文档等。4、完成相关技术资料的收集与整理。工作地址郑州市金水区联系人：彭总  电话：18100337358                                                        职能类别：Python开发工程师                                        微信分享
Python软件工程师,北京通途永久科技有限公司,武汉-东湖新技...,0.7-1.4万/月,03-27,"['武汉-东湖新技术产业开发区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa003-27发布\xa0\xa0', '\xa0\xa0英语良好\xa0\xa0', '\xa0\xa0计算机科学与技术']",民营公司,50-150人,计算机软件,岗位职责：1、在开发经理的指导下，负责系统关键模块的概要设计、开发文档书写、代码编写工作；2、负责系统重要代码的编写工作。任职条件：1.2年及以上Python开发经验，有成熟的项目经历，能解决实际开发中遇到的问题；熟悉至少一门Python的framework（Django，bottle，flask，等）2.有主流数据库：Oracle、MySQL等的应用系统的数据库设计、开发经验，熟练掌握SQL；3.较好的问题解决能力、沟通能力及学习能力；4.较好的团队精神，善于技术沉淀、技术分享、技术创新；5.本科以上学历；                                                        职能类别：大数据开发工程师高级软件工程师                                        关键字：python爬虫软件开发软件工程师开发工程师                            微信分享
Python开发工程师,重庆千变科技有限公司,重庆-渝北区,0.8-1万/月,03-27,"['重庆-渝北区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,50-150人,计算机软件,1.设计分布式爬虫和数据采集系统的架构设计和开发；2.负责网络数据抓取规划、定期爬取指定网站的数据；3.设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；4.实现数据提取、清洗、结构化、入库、统计分析等需求 。岗位要求：1.大专以上学历，计算机相关专业，两年以上相关工作经验，有社交平台、中小型网站、问答网站等爬取经验；2.熟悉linux平台开发，精通Python，熟悉常用的如 Scrapy 爬虫框架和工具；3.熟悉MongoDB、Redis、Mysql 等；4.熟悉HTTP协议，熟悉正则表达式、XPath、CSS选择器等，了解常用验证码识别技术；5.能够解决封账号、封IP、验证码识别、图像识别等问题。                                                        职能类别：软件工程师                                        关键字：python                            微信分享
Python开发工程师,恩士迅信息科技（上海）有限公司,杭州-西湖区,1-1.5万/月,03-27,"['杭州-西湖区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa003-27发布']",外资（非欧美）,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",? 利用AI算法，分析客户多个IT系统日志，提升IT系统性能分析和告警能力    ? 与客户的IT人员合作，维护、优化现有的算法/程序，提高IT系统分析/告警能力        任职要求：    ? 统计、数学、信息技术等相关专业    ? 2-3年后端开发经验    ? 了解机器学习常见算法    ? 熟悉非结构数据操作    ? 精通python语言，熟练使用常用开源库，掌握常见数据结构和算法    ? 具有数据处理、分析、挖掘、清洗和建模的经验    ? 熟悉SQL和ETL处理    ? 熟悉Linux/Unix平台开发，了解大数据常用平台                                                        职能类别：软件工程师数据库工程师(DBA)                                        关键字：python开发机器学习AI算法数据分析SQL算法ETL后端开发Linux                            微信分享
Python开发工程师,深圳市悟空跨境科技有限公司,深圳-南山区,1-1.5万/月,03-27,"['深圳-南山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,50-150人,计算机软件,1.精通Python语言，熟悉面向对象程序设计以及常用设计模式，有较好的抽象设计能力。2.精通分布式异步任务设计，有处理高并发业务场景的经验，能制定分布式系统数据一致性的解决方案。3.精通MySQL的开发设计和调优，掌握Redis等NoSQL存储，能熟练运用缓存、消息队列等技术。4.良好的编码习惯，结构清晰，命名规范，逻辑性强，代码冗余率低。5.具备良好的单元测试能力以及日志规范习惯，能快速定位并解决程序问题。6.熟练掌握Celery的开发模式以及部署流程。7.有国外站点爬虫经验者更佳。                                                        职能类别：软件工程师                                        微信分享
python讲师,湖南潭州教育网络科技有限公司成都第三分公司,成都-成华区,6-8千/月,03-27,"['成都-成华区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa003-27发布\xa0\xa0', '\xa0\xa0计算机应用 计算机网络']",民营公司,,教育/培训/院校,【你需要做什么】:1.负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析；2.负责网页信息抽取、数据清洗等研发和优化工作；3.负责抓取数据的深度提取和挖掘。【我们需要怎么的你】:1. 熟悉linux平台开发;2. 精通Python，精通scrapy；3. 精通网页抓取原理及技术，精通正则表达式，从结构化的和非结构化的数据中获取信息；4. 熟悉常见的反爬手段并解决(如:验证码，IP池调度，cookie池调度，js加密等);5. 熟悉常用的sql与nosql数据库及缓存数据库;6. 熟悉Mysql，有过数据库调优和海量数据存储经验优先；7. 具有搜索相关技术研发经验者优先；                                                        职能类别：其他移动开发工程师                                        关键字：计算机专业                            微信分享
Python开发工程师-北京-05233,博彦科技股份有限公司,北京,0.9-1.3万/月,03-27,"['北京\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa003-27发布']",外资（欧美）,10000人以上,"计算机软件,通信/电信/网络设备",岗位职责（1）全面、认真地理解系统需求和系统设计。 （2）对系统设计进行实现最后层次的细化工作。 （3）独立承担编制代码及代码的单元测试工作。 （4）负责解决开发中遇到的较复杂的技术难题和技术攻关。 （5）负责核心业务、公共组件等重要功能的编程实现。 （6）认真贯彻执行公司质量体系文件及其相关制度的管理要求。 （7）执行公司、中心各项管理制度、标准作业规程和操作规范，确保各项工作符合规范化要求。任职要求（1）学历大专及以上，实际工作两年及以上。 （2）精通OO，AOP，设计模式，熟悉多线程并发，网络编程技术。 （3）精通python 技术栈，包括 pandas，numpy等，熟悉使用python进行数据处理。 （4）熟练使用Mysql、Oracle数据库，掌握sql语言规范，具有国产数据库、分布式数据经验者加分。 （5）有分布式开发经验、熟练使用分布式服务框架，消息中间件和分布式存储系统等。 （6）对技术有强烈的兴趣，喜欢钻研，具有良好的学习能力，沟通技能，团队合作能力。                                                        职能类别：软件工程师                                        微信分享
python讲师（五险一金+包饭）,湖南潭州教育网络科技有限公司成都分公司,成都-武侯区,3.5-6千/月,03-27,"['成都-武侯区\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,,教育/培训/院校,岗位职责：1.积极参与教学大纲的制定，并按照教学大纲授课；2.通过QQ与学员交流，并耐心给学员解答问题；3.参与学术交流与研讨，不断提升业务水平任职资格；4.积极配合部门相关的团队建设；5.责任心强，具有良好的沟通能力，课堂组织能力；6.授课生动幽默，有吸引力者优先。岗位职责：1.擅长数据挖掘及分布式数据分析；2.计算机、数学、统计学及信息类等专业背景优先；3.能运用Pandas、Matplotlib、Hadoop、Spark、HBase以及Hive之类的技术栈优先。4.有简单的项目经验。5.了解Numpy、MongoDB、Redis和Celery等加速方案，熟悉Scrapy者优先。                                                        职能类别：其他                                        关键字：爬虫数据分析python                            微信分享
Python开发工程师,深圳市云间网络科技有限公司,杭州-余杭区,1-1.5万/月,03-27,"['杭州-余杭区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa003-27发布\xa0\xa0', '\xa0\xa0计算机科学与技术 软件工程']",民营公司,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)","工作职责：1.负责安全产品后端Web系统的设计、优化、架构工作；2.负责restfulAPI接口封装；3.配合质量团队进行产品测试。岗位需求：1.计算机相关专业毕业，本科三年以上或大专五年以上；2.熟悉pythondjango、flask等常见开发框架，并具备完整的项目开发经验；3.熟悉常见的数据结构和算法；4.熟悉Linux环境，熟悉TCP/IP协议栈,熟悉HTTP协议；5.熟悉redis/mysql/mongo等常见的存储中间件；6.积极主动，有责任感、团队精神、良好的沟通表达能力；7.具备抗压能力，学习能力强；加分项：具备一定的golang开发经验，接触使用过beego/gin/iris等web框架尤佳；                                                        职能类别：Python开发工程师                                        关键字：djangoTCPredismysqlmongobeego                            微信分享"
Python开发工程师,深圳市优必选科技股份有限公司,深圳-宝安区,1.5-2万/月,03-27,"['深圳-宝安区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,1000-5000人,计算机硬件,【岗位职责】支持《中国制造2025》全新的制造业时代，参与MES（制造执行系统） 相关项目软件开发；根据业务需求文档，进行详细系统设计和编码，确保软件符合公司的开发规范；与团队成员一起攻克例如大数据量、高并发、高可用等带来的各种挑战及技术难关，解决系统开发、运行中出现的各种问题；积极了解智能制造发展，确保技术进步和创新。【任职要求】  1. 3年及以上使用 Python 进行 Web 开发的经验；  2. 至少使用过一种 Python 主流框架（Django/Flask/Tornado)，了解系统架构设计；  3. 熟悉MySQL等数据库，掌握分片、分区，有参与大数据量数据库设计更佳；  4. 具有良好的沟通能力，学习能力，和团队意识。                                                        职能类别：Python开发工程师                                        微信分享
EPR开发工程师（JAVA/Python）,紫光同芯微电子有限公司,北京-海淀区,1.5-2.5万/月,03-27,"['北京-海淀区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa003-27发布\xa0\xa0', '\xa0\xa0计算机信息管理 计算机科学与技术']",上市公司,150-500人,电子技术/半导体/集成电路,工作内容：  1、负责公司常规业务系统（ERP、BPM、BI报表、办公系统等）开发和运维;  2、参与业务需求整理，业务系统选型和评估;  3、参与系统二次开发、实施和运维;  4、负责内部功能性程序的开发。  任职资格：  1、本科及以上学历，计算机软件等相关专业；3年以上企业信息系统开发经验；  2、掌握并熟练运用JAVA/Python及主流框架；掌握并熟练运用WEB前端开发；  3、熟悉ERP系统、供应链、CRM、财务系统、人力系统、数据交换、BI等系统开发优先；  4．熟悉主流数据库系统使用和优化（Oracle / Postgre SQL / My SQL / SQL Server之一）优先；  5、团队合作，钻研精神，责任心强，承压力强。                                                        职能类别：Python开发工程师                                        关键字：javapython                            微信分享
python web开发工程师,上海义缘网络科技有限公司,上海-徐汇区,1-1.5万/月,03-27,"['上海-徐汇区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa003-27发布']",民营公司,50-150人,"互联网/电子商务,计算机软件",任职要求：?1、计算机相关专业大专及以上学历；2、有Python开发经验，熟悉Flask框架，JinJia2框架；3、熟悉SQLSERVER能进行简单的数据统计、分析；4、熟悉Web前端技能，包括HTML/CSS/JavaScript；5、熟悉Web后端技术架构；6、有良好的团队合作精神，有责任感，有较好的沟通能力；7、喜欢尝试新的技术，对技术趋势和思路上能提出自己的见解。岗位职责：1、参与公司网站开发、维护、实施、测试；2、负责现有网站的维护和升级；3、负责解决开发过程中的技术问题；4、根据开发规范与流程独立完成编码、测试及相关文档；5、一年及以上工作经验                                                        职能类别：Python开发工程师                                        微信分享
